sales_date,stock_code,market_id,net_sales_qty,forecast_net_sales_qty
2011-11-14,22556,Germany,-12,12.410659402851316
2011-11-14,22555,United Kingdom,12,13.051413805481435
2011-11-14,22574,United Kingdom,19,27.325844792036012
2011-11-14,22599,United Kingdom,4,19.659223313436534
2011-11-14,22575,United Kingdom,-90,37.99606401480807
2011-11-14,22577,United Kingdom,267,197.76224609637114
2011-11-14,22597,United Kingdom,20,34.399610054783224
2011-11-14,22596,United Kingdom,9,55.50913123889946
2011-11-14,22595,United Kingdom,37,50.81660312991956
2011-11-14,22594,United Kingdom,44,35.99211519110525
2011-11-14,22593,United Kingdom,31,24.666648775914407
2011-11-14,22592,United Kingdom,2,2.221395786932712
2011-11-14,22591,United Kingdom,9,10.596064304556126
2011-11-14,22589,United Kingdom,9,10.121817063915838
2011-11-14,22589,EIRE,6,8.781685173828917
2011-11-14,22588,United Kingdom,1,1.9135564406964682
2011-11-14,22587,United Kingdom,12,13.645883488858415
2011-11-14,22586,United Kingdom,3,19.08166111809376
2011-11-14,22585,United Kingdom,35,75.45632611924417
2011-11-14,22584,United Kingdom,25,10.861716992237263
2011-11-14,22584,Italy,-1,8.781685173828917
2011-11-14,22583,United Kingdom,1,10.426541108027413
2011-11-14,22582,United Kingdom,3,6.094676592741368
2011-11-14,22581,United Kingdom,14,23.470202874148903
2011-11-14,22580,United Kingdom,65,13.349806064618734
2011-11-14,22579,United Kingdom,312,143.8556952054911
2011-11-14,22578,United Kingdom,291,157.29204703473198
2011-11-14,22576,United Kingdom,15,20.51903325113147
2011-11-14,22665,United Kingdom,1,1.324992554723134
2011-11-14,22667,United Kingdom,24,19.1752436772635
2011-11-14,22670,United Kingdom,1,13.770735626405369
2011-11-14,22771,United Kingdom,41,28.756262633105667
2011-11-14,22768,United Kingdom,4,4.69991672443421
2011-11-14,22763,United Kingdom,1,6.9347092632731195
2011-11-14,22759,United Kingdom,112,29.912651613991223
2011-11-14,22758,United Kingdom,2,1.725672991148047
2011-11-14,22757,United Kingdom,3,10.993294595137387
2011-11-14,22756,United Kingdom,3,8.875673684206118
2011-11-14,22755,United Kingdom,11,20.849365901599633
2011-11-14,22754,United Kingdom,5,23.12482271561103
2011-11-14,22753,United Kingdom,7,21.093409811160726
2011-11-14,22752,United Kingdom,53,6.9347092632731195
2011-11-14,22751,United Kingdom,13,11.708752096539442
2011-11-14,22750,United Kingdom,29,15.270132088431232
2011-11-14,22749,United Kingdom,91,16.683864056354608
2011-11-14,22748,United Kingdom,58,6.3210856117800756
2011-11-14,22748,France,12,8.56999144104799
2011-11-14,22747,United Kingdom,1,22.644923522712006
2011-11-14,22746,United Kingdom,2,8.025960843204947
2011-11-14,22746,France,12,8.992687312584602
2011-11-14,22745,United Kingdom,45,10.500525547122106
2011-11-14,22745,France,12,8.56999144104799
2011-11-14,22772,United Kingdom,33,16.7323062462042
2011-11-14,22743,United Kingdom,6,2.2918227903371915
2011-11-14,22773,United Kingdom,26,12.621014560185317
2011-11-14,22776,United Kingdom,1,4.2586778144850435
2011-11-14,22814,United Kingdom,9,10.66824826710552
2011-11-14,22153,United Kingdom,2,10.323457576010375
2011-11-14,22813,United Kingdom,3,3.850678239556275
2011-11-14,22812,United Kingdom,67,11.266093080629439
2011-11-14,22811,United Kingdom,2,2.556414751311532
2011-11-14,22810,United Kingdom,18,13.460783569897737
2011-11-14,22810,Austria,6,7.676106869229974
2011-11-14,22809,United Kingdom,7,18.407351321308838
2011-11-14,22807,United Kingdom,1,6.773060111027316
2011-11-14,22804,United Kingdom,8,13.281255330051941
2011-11-14,22804,Italy,-3,7.545015975389839
2011-11-14,22801,United Kingdom,4,5.8241678063913565
2011-11-14,22799,United Kingdom,1,2.3463864964091856
2011-11-14,22798,United Kingdom,9,2.167766289745589
2011-11-14,22796,United Kingdom,2,3.307994913413045
2011-11-14,22792,United Kingdom,147,23.00693188236145
2011-11-14,22791,United Kingdom,62,52.74477671753539
2011-11-14,22786,United Kingdom,1,1.3957035953371857
2011-11-14,22785,United Kingdom,1,3.785627672158563
2011-11-14,22784,United Kingdom,32,7.445290046437924
2011-11-14,22781,United Kingdom,1,4.067293567576008
2011-11-14,22775,United Kingdom,2,14.72514496930514
2011-11-14,22739,United Kingdom,13,15.849423461368698
2011-11-14,22739,Austria,10,18.633079501577114
2011-11-14,22738,United Kingdom,9,16.48048846802817
2011-11-14,22701,United Kingdom,2,21.945990625214492
2011-11-14,22699,United Kingdom,16,25.04164322952651
2011-11-14,22698,United Kingdom,14,14.811618727185271
2011-11-14,22697,United Kingdom,17,17.122049863764207
2011-11-14,22696,United Kingdom,3,8.347367689297567
2011-11-14,22694,United Kingdom,3,19.099730439209583
2011-11-14,22693,United Kingdom,2,22.49399091584801
2011-11-14,22690,United Kingdom,2,5.84005952466021
2011-11-14,22689,United Kingdom,4,2.962523098993083
2011-11-14,22686,United Kingdom,1,1.287487082964849
2011-11-14,22685,United Kingdom,11,7.300496900104859
2011-11-14,22684,United Kingdom,10,7.665770339391314
2011-11-14,22683,United Kingdom,10,7.5178111727845085
2011-11-14,22682,United Kingdom,10,11.389885259888374
2011-11-14,22681,United Kingdom,10,9.239730582446617
2011-11-14,22680,United Kingdom,11,9.901131277483566
2011-11-14,22679,United Kingdom,11,11.779653857720058
2011-11-14,22676,United Kingdom,2,2.415583043957727
2011-11-14,22675,United Kingdom,2,2.3277693870753864
2011-11-14,22672,United Kingdom,3,2.6740676748351633
2011-11-14,22671,United Kingdom,1,1.7072408833718193
2011-11-14,22703,United Kingdom,6,3.97412622895342
2011-11-14,22708,Sweden,25,36.3728828037674
2011-11-14,22712,United Kingdom,9,14.85237547468989
2011-11-14,22714,United Kingdom,2,15.042778181914622
2011-11-14,22737,United Kingdom,21,13.139844355160728
2011-11-14,22736,United Kingdom,13,19.50008838682351
2011-11-14,22735,United Kingdom,14,14.144321969784224
2011-11-14,22735,Austria,10,18.633079501577114
2011-11-14,22734,United Kingdom,88,35.87038268989175
2011-11-14,22734,Germany,24,10.564076599965777
2011-11-14,22734,Austria,18,15.083322422344477
2011-11-14,22733,United Kingdom,8,25.547606454602494
2011-11-14,22733,Austria,18,21.58912850207412
2011-11-14,22732,United Kingdom,7,10.38689209848876
2011-11-14,22555,Germany,-12,13.131459787115912
2011-11-14,22732,Austria,18,19.147250298290487
2011-11-14,22730,United Kingdom,72,19.195092993055464
2011-11-14,22728,United Kingdom,26,30.82610298336136
2011-11-14,22727,United Kingdom,80,35.24063520180779
2011-11-14,22727,France,4,6.994692843504393
2011-11-14,22726,United Kingdom,86,34.81273502337934
2011-11-14,22723,United Kingdom,1,1.3773238600062905
2011-11-14,22722,United Kingdom,13,15.0917875823351
2011-11-14,22721,United Kingdom,5,4.872986976953815
2011-11-14,22720,United Kingdom,3,7.263429617210658
2011-11-14,22720,Italy,-3,4.339577895901318
2011-11-14,22731,United Kingdom,8,5.823998437952019
2011-11-14,22554,United Kingdom,99,20.59591726748766
2011-11-14,22666,United Kingdom,5,30.09965561947321
2011-11-14,22553,United Kingdom,6,25.74553207596567
2011-11-14,22339,United Kingdom,30,54.472534005833324
2011-11-14,22338,United Kingdom,27,59.852910774556634
2011-11-14,22337,United Kingdom,23,19.696172827846592
2011-11-14,22335,United Kingdom,11,13.379807362740493
2011-11-14,22333,United Kingdom,48,63.05341980634063
2011-11-14,22333,France,16,12.100792609141351
2011-11-14,22332,France,8,13.35503813800341
2011-11-14,22331,France,16,8.9271121450647
2011-11-14,22329,United Kingdom,1,2.9605956711153154
2011-11-14,22328,United Kingdom,1,2.27567545579513
2011-11-14,22327,United Kingdom,1,8.735692824294262
2011-11-14,22326,United Kingdom,13,16.010428138075167
2011-11-14,22324,United Kingdom,1,4.349194305301259
2011-11-14,22315,United Kingdom,2,7.224531429442147
2011-11-14,22314,United Kingdom,1,1.8505838803880232
2011-11-14,22312,United Kingdom,3,2.382286429940707
2011-11-14,22311,United Kingdom,9,13.193679812547597
2011-11-14,22308,United Kingdom,1,3.8983389859521544
2011-11-14,22307,United Kingdom,6,21.862329301851872
2011-11-14,22306,United Kingdom,24,26.91679778412542
2011-11-14,22300,United Kingdom,1,7.193658615918576
2011-11-14,22340,United Kingdom,68,23.81654581320749
2011-11-14,22294,United Kingdom,24,35.86582334742252
2011-11-14,22341,United Kingdom,6,2.451151679992483
2011-11-14,22346,United Kingdom,2,4.592244176276649
2011-11-14,22379,France,15,7.483760692094594
2011-11-14,22378,Germany,10,7.777040435436954
2011-11-14,22377,United Kingdom,1,8.68506250465535
2011-11-14,22376,United Kingdom,1,1.3773238600062905
2011-11-14,22375,United Kingdom,3,5.792419678093499
2011-11-14,22371,United Kingdom,6,6.095484103953006
2011-11-14,22367,United Kingdom,69,27.622811123566457
2011-11-14,22367,France,8,8.396923444189525
2011-11-14,22366,United Kingdom,1,5.02408980686009
2011-11-14,22366,Portugal,2,3.7242505694152293
2011-11-14,22364,United Kingdom,3,7.153598367765849
2011-11-14,22362,United Kingdom,2,1.8505838803880232
2011-11-14,22361,United Kingdom,1,5.130860170646171
2011-11-14,22360,United Kingdom,6,10.29700875346312
2011-11-14,22358,United Kingdom,1,5.659936716093269
2011-11-14,22357,United Kingdom,1,22.6638642572483
2011-11-14,22356,United Kingdom,33,41.49743786398895
2011-11-14,22355,United Kingdom,27,124.4423722160207
2011-11-14,22354,United Kingdom,4,14.67245552433334
2011-11-14,22352,United Kingdom,1,2.382286429940707
2011-11-14,22348,United Kingdom,3,14.170781296574702
2011-11-14,22343,United Kingdom,36,10.791302642075575
2011-11-14,22284,United Kingdom,12,9.659674810311285
2011-11-14,22280,United Kingdom,1,2.3277693870753864
2011-11-14,22278,United Kingdom,1,7.45989358119155
2011-11-14,22192,Finland,2,3.7242505694152293
2011-11-14,22191,United Kingdom,4,8.87683780148334
2011-11-14,22190,United Kingdom,6,5.167593469222613
2011-11-14,22189,United Kingdom,14,20.25672329230114
2011-11-14,22188,United Kingdom,1,14.468300826338133
2011-11-14,22187,United Kingdom,19,18.808225592254498
2011-11-14,22186,United Kingdom,7,13.078664889706513
2011-11-14,22186,Italy,-1,14.633226178670059
2011-11-14,22185,United Kingdom,1,7.392725086139713
2011-11-14,22179,United Kingdom,2,5.277403328773535
2011-11-14,22178,United Kingdom,49,71.44667478605568
2011-11-14,22174,United Kingdom,9,16.49008714322712
2011-11-14,22173,United Kingdom,113,14.089863859393539
2011-11-14,22170,United Kingdom,1,2.787480232183968
2011-11-14,22169,United Kingdom,6,5.593805397650002
2011-11-14,22167,United Kingdom,5,13.392680496600104
2011-11-14,22165,United Kingdom,1,1.3957035953371857
2011-11-14,22163,United Kingdom,39,28.76506317857547
2011-11-14,22554,France,24,14.373309194568112
2011-11-14,22158,United Kingdom,430,30.60865464689303
2011-11-14,22155,United Kingdom,275,49.221054161558264
2011-11-14,22192,United Kingdom,2,4.2586778144850435
2011-11-14,22195,United Kingdom,8,10.833834441765001
2011-11-14,22196,United Kingdom,10,21.61209524415371
2011-11-14,22197,United Kingdom,1767,248.04973240386798
2011-11-14,22277,United Kingdom,1,8.443015100582777
2011-11-14,22274,United Kingdom,20,10.294438221033962
2011-11-14,22273,United Kingdom,14,16.771535228616486
2011-11-14,22271,United Kingdom,21,7.192563503722181
2011-11-14,22267,United Kingdom,5,15.324883853733756
2011-11-14,22262,United Kingdom,1,4.181961030939884
2011-11-14,22260,United Kingdom,1,7.455415182057314
2011-11-14,22255,United Kingdom,24,7.727138878947872
2011-11-14,22254,United Kingdom,24,8.667400778657314
2011-11-14,22246,United Kingdom,2,1.4027592490084575
2011-11-14,22379,United Kingdom,17,11.240688545003033
2011-11-14,22227,United Kingdom,2,4.86717853531402
2011-11-14,22217,United Kingdom,4,9.707841118143065
2011-11-14,22215,United Kingdom,1,3.307994913413045
2011-11-14,22212,United Kingdom,8,7.9148610417652705
2011-11-14,22211,United Kingdom,2,10.100032979702412
2011-11-14,22210,United Kingdom,2,3.980493441695585
2011-11-14,22209,United Kingdom,1,8.049995738189411
2011-11-14,22208,United Kingdom,2,16.52187982739164
2011-11-14,22207,United Kingdom,2,2.1276515150795987
2011-11-14,22203,United Kingdom,1,5.299877206373258
2011-11-14,22199,United Kingdom,1,4.349194305301259
2011-11-14,22219,United Kingdom,57,28.942373519678323
2011-11-14,22380,France,5,10.190869246288614
2011-11-14,22301,United Kingdom,1,7.193658615918576
2011-11-14,22488,United Kingdom,8,12.863888377909173
2011-11-14,22489,United Kingdom,20,56.195107100253644
2011-11-14,22487,United Kingdom,8,17.688864743427324
2011-11-14,22486,United Kingdom,1,1.3957035953371857
2011-11-14,22483,United Kingdom,1,9.234129398716687
2011-11-14,22481,United Kingdom,4,10.139362707306075
2011-11-14,22477,United Kingdom,10,8.667400778657314
2011-11-14,22476,United Kingdom,2,3.307994913413045
2011-11-14,22474,United Kingdom,1,1.3957035953371857
2011-11-14,22473,United Kingdom,1,1.3773238600062905
2011-11-14,22471,United Kingdom,3,1.3957035953371857
2011-11-14,22470,United Kingdom,6,35.60957709296869
2011-11-14,22469,United Kingdom,119,48.239806362410334
2011-11-14,22467,United Kingdom,19,19.30626458540659
2011-11-14,22466,Portugal,12,17.2434803973969
2011-11-14,22466,France,12,16.170453739323666
2011-11-14,22465,United Kingdom,30,19.12509593067804
2011-11-14,22464,United Kingdom,12,14.822624391743219
2011-11-14,22460,United Kingdom,96,36.757395109185424
2011-11-14,22457,United Kingdom,24,34.36150196034771
2011-11-14,22456,United Kingdom,4,5.465158489608048
2011-11-14,22452,United Kingdom,2,3.015776704096529
2011-11-14,22492,France,36,44.799202617192904
2011-11-14,22492,United Kingdom,385,79.89325189563492
2011-11-14,22493,United Kingdom,30,14.949273324617733
2011-11-14,22494,United Kingdom,5,9.483514781721283
2011-11-14,22551,United Kingdom,104,18.897292203144286
2011-11-14,22551,France,12,14.934667195919783
2011-11-14,22380,United Kingdom,1,5.068221666784209
2011-11-14,22550,United Kingdom,3,1.492634954127146
2011-11-14,22549,United Kingdom,46,21.88410503160061
2011-11-14,22547,United Kingdom,1,4.275764278897135
2011-11-14,22545,United Kingdom,1,13.334982095750703
2011-11-14,22537,United Kingdom,51,16.959770869257657
2011-11-14,22535,United Kingdom,1,16.417570095877384
2011-11-14,22534,United Kingdom,1,25.406644202389902
2011-11-14,22450,United Kingdom,1,5.938986776540213
2011-11-14,22534,France,24,26.612781579745143
2011-11-14,22531,United Kingdom,3,17.295130142969324
2011-11-14,22513,United Kingdom,1,1.3773238600062905
2011-11-14,22512,United Kingdom,1,4.349194305301259
2011-11-14,22510,United Kingdom,2,4.5113831548034815
2011-11-14,22508,United Kingdom,2,5.88803877011697
2011-11-14,22507,United Kingdom,1,2.431964308351973
2011-11-14,22505,United Kingdom,6,8.329423114076029
2011-11-14,22499,United Kingdom,2,6.594653641626377
2011-11-14,22496,United Kingdom,5,8.491499167492856
2011-11-14,22495,United Kingdom,2,5.822377209955323
2011-11-14,22533,United Kingdom,2,16.7338638702405
2011-11-14,22449,United Kingdom,1,5.497747866591046
2011-11-14,22466,United Kingdom,5,11.180841935456016
2011-11-14,22398,United Kingdom,17,32.42174566735854
2011-11-14,22413,United Kingdom,4,7.490564995345582
2011-11-14,22408,Austria,12,19.147250298290487
2011-11-14,22406,United Kingdom,2,2.6304412737468823
2011-11-14,22403,United Kingdom,12,17.03141641950607
2011-11-14,22402,United Kingdom,28,5.935237343293418
2011-11-14,22400,United Kingdom,12,16.792619993332053
2011-11-14,22446,United Kingdom,5,5.304238917652907
2011-11-14,22396,United Kingdom,38,4.737894232792325
2011-11-14,22393,United Kingdom,1,2.5096428554629355
2011-11-14,22390,United Kingdom,1,1.4477474192600532
2011-11-14,22414,United Kingdom,1,3.2069530774604136
2011-11-14,22389,United Kingdom,1,2.167766289745589
2011-11-14,22386,Finland,10,14.430584530969547
2011-11-14,22385,United Kingdom,2,9.308907134228004
2011-11-14,22385,France,10,10.34832088674479
2011-11-14,22385,Finland,10,13.523772234975322
2011-11-14,22384,United Kingdom,32,26.64906978067213
2011-11-14,22383,United Kingdom,39,40.48190334246042
2011-11-14,22382,United Kingdom,22,29.59513105031093
2011-11-14,22382,France,10,13.333790940884233
2011-11-14,22381,United Kingdom,6,8.906434898246715
2011-11-14,22381,France,5,12.893240591436589
2011-11-14,22386,United Kingdom,311,70.16891452612376
2011-11-14,22417,United Kingdom,3,12.748020926280908
2011-11-14,22411,United Kingdom,21,41.89410737127533
2011-11-14,22419,Portugal,12,22.685511816142995
2011-11-14,22442,United Kingdom,1,3.307994913413045
2011-11-14,22442,Austria,4,11.17806011816034
2011-11-14,22441,United Kingdom,5,7.595207978243453
2011-11-14,22441,Austria,8,17.416548394255365
2011-11-14,22439,United Kingdom,8,16.548237913424586
2011-11-14,22438,United Kingdom,2,12.512502463632257
2011-11-14,22437,United Kingdom,1,6.140997559140086
2011-11-14,22418,United Kingdom,15,46.620325305308285
2011-11-14,22437,France,20,21.504044717255
2011-11-14,22436,United Kingdom,1,11.117716224484633
2011-11-14,22429,United Kingdom,5,9.077497729719317
2011-11-14,22424,United Kingdom,3,4.2586778144850435
2011-11-14,22423,United Kingdom,6,23.927445697626258
2011-11-14,22423,Austria,2,3.7242505694152293
2011-11-14,22422,United Kingdom,13,12.334395871846624
2011-11-14,22421,United Kingdom,104,43.53008351973519
2011-11-14,22421,Portugal,12,23.887367932123897
2011-11-14,22420,United Kingdom,6,5.250123378556656
2011-11-14,22419,United Kingdom,21,10.716679536220484
2011-11-14,22445,United Kingdom,1,2.172101619545538
2011-11-14,22428,United Kingdom,2,4.7363105732305595
2011-11-15,23228,United Kingdom,3,18.221368329443635
2011-11-15,23227,United Kingdom,3,24.956968303877726
2011-11-15,23226,United Kingdom,3,10.398648706497442
2011-11-15,23229,EIRE,6,6.099941328755586
2011-11-15,23235,United Kingdom,1,2.167766289745589
2011-11-15,23231,United Kingdom,25,32.55073170201515
2011-11-15,23234,United Kingdom,9,9.46621795596981
2011-11-15,23225,United Kingdom,4,7.555607476996389
2011-11-15,23232,United Kingdom,25,63.378179894697006
2011-11-15,23229,United Kingdom,4,11.981473914033646
2011-11-15,23224,United Kingdom,1,6.8367007774259765
2011-11-15,23212,United Kingdom,13,25.755396074607834
2011-11-15,23221,United Kingdom,17,30.06068727451831
2011-11-15,23220,United Kingdom,6,23.26365001270196
2011-11-15,23219,United Kingdom,16,16.827436172131573
2011-11-15,23218,United Kingdom,1,11.867055981704315
2011-11-15,23217,United Kingdom,8,14.785165368368753
2011-11-15,23216,United Kingdom,1,13.727900133120238
2011-11-15,23215,United Kingdom,38,47.427047905939936
2011-11-15,23213,United Kingdom,15,14.63368734561517
2011-11-15,23236,United Kingdom,2,8.948760890632277
2011-11-15,23211,United Kingdom,35,14.912690000036065
2011-11-15,23223,United Kingdom,2,7.457939126583991
2011-11-15,23240,United Kingdom,9,13.45254318296392
2011-11-15,16236,United Kingdom,59,43.33086084258329
2011-11-15,23242,United Kingdom,3,8.550358886723725
2011-11-15,23280,United Kingdom,1,9.139345011970983
2011-11-15,23275,United Kingdom,15,40.73261789404424
2011-11-15,23211,Germany,24,71.03437553699034
2011-11-15,23274,United Kingdom,2,5.673129031825596
2011-11-15,23273,United Kingdom,1,5.211190535673894
2011-11-15,23271,United Kingdom,10,33.87022430576981
2011-11-15,23269,EIRE,12,17.64047744646026
2011-11-15,23267,United Kingdom,2,16.163920722149694
2011-11-15,23266,United Kingdom,2,14.703332090960874
2011-11-15,23265,United Kingdom,3,28.409625188949345
2011-11-15,23241,United Kingdom,4,9.936205131473995
2011-11-15,23265,EIRE,24,19.147250298290487
2011-11-15,23264,Germany,12,15.815412252970432
2011-11-15,23263,United Kingdom,2,26.934867876196897
2011-11-15,23256,United Kingdom,1,6.217254908639858
2011-11-15,23252,United Kingdom,1,4.3828985635769975
2011-11-15,23251,United Kingdom,1,12.272435650712469
2011-11-15,23250,United Kingdom,1,12.847096152351083
2011-11-15,23249,United Kingdom,1,9.729027353794045
2011-11-15,23247,United Kingdom,9,20.319629599337706
2011-11-15,23245,United Kingdom,8,20.165529405526364
2011-11-15,23243,United Kingdom,7,12.64643907398494
2011-11-15,23264,United Kingdom,5,24.037327138564397
2011-11-15,23210,United Kingdom,58,42.69624475062017
2011-11-15,16238,United Kingdom,2,14.48327699263448
2011-11-15,23208,United Kingdom,34,19.34304403002505
2011-11-15,20685,United Kingdom,13,5.103911596480932
2011-11-15,20682,United Kingdom,2,5.497747866591046
2011-11-15,20679,United Kingdom,48,14.695561482440448
2011-11-15,20677,United Kingdom,3,18.0820354930509
2011-11-15,20676,United Kingdom,5,17.347060498368695
2011-11-15,20675,United Kingdom,4,13.272965771919939
2011-11-15,20674,United Kingdom,3,7.9717589258661805
2011-11-15,20670,United Kingdom,2,5.187815413924199
2011-11-15,20668,United Kingdom,144,195.56057687437286
2011-11-15,20619,United Kingdom,1,8.443015100582777
2011-11-15,20616,United Kingdom,1,23.256331116964777
2011-11-15,18097C,United Kingdom,11,6.638904784573861
2011-11-15,17038,United Kingdom,1,0.0
2011-11-15,17012F,United Kingdom,15,9.224553047539851
2011-11-15,17012D,United Kingdom,25,3.4030003718690276
2011-11-15,17012C,United Kingdom,-22,0.0
2011-11-15,16235,United Kingdom,5,11.047696068605152
2011-11-15,17012B,United Kingdom,-2,0.0
2011-11-15,16258A,United Kingdom,3,8.062499464975788
2011-11-15,23281,United Kingdom,6,7.908802303830422
2011-11-15,16237,United Kingdom,27,87.23258583676353
2011-11-15,20711,United Kingdom,1,3.357944725228934
2011-11-15,20712,United Kingdom,2,21.268594321150008
2011-11-15,20713,United Kingdom,3,61.3046169999287
2011-11-15,20719,France,10,12.690945985334514
2011-11-15,23207,United Kingdom,2,18.7735434735225
2011-11-15,23206,United Kingdom,23,32.68699356011467
2011-11-15,23206,Australia,100,26.46793596448695
2011-11-15,23205,United Kingdom,35,23.866460972752886
2011-11-15,23204,United Kingdom,52,23.884309053250366
2011-11-15,23203,United Kingdom,72,109.85019651503885
2011-11-15,20754,United Kingdom,2,7.13199873631634
2011-11-15,20752,United Kingdom,1,6.690759826367173
2011-11-15,20751,United Kingdom,3,7.750294764341392
2011-11-15,20750,United Kingdom,2,4.69991672443421
2011-11-15,23209,United Kingdom,37,42.180754602078075
2011-11-15,20749,United Kingdom,2,9.817277232611909
2011-11-15,20728,United Kingdom,17,10.962480589256998
2011-11-15,20728,France,10,10.705441590761502
2011-11-15,20727,United Kingdom,151,30.071265915593585
2011-11-15,20726,United Kingdom,6,16.751849434155453
2011-11-15,20726,France,10,13.70795376153522
2011-11-15,20725,United Kingdom,132,44.658122502426245
2011-11-15,20725,Australia,100,73.9873570486766
2011-11-15,20724,United Kingdom,108,48.72389692945606
2011-11-15,20723,United Kingdom,45,15.707087358456635
2011-11-15,20719,United Kingdom,34,14.01300674287959
2011-11-15,20733,United Kingdom,4,9.099825814622315
2011-11-15,23282,United Kingdom,7,10.400892483987882
2011-11-15,23389,United Kingdom,1,13.381443456408329
2011-11-15,23284,United Kingdom,20,29.444835993050447
2011-11-15,23354,United Kingdom,3,62.67976612724274
2011-11-15,23354,Germany,12,12.830342266348683
2011-11-15,23354,France,12,16.024739959133793
2011-11-15,23353,United Kingdom,23,58.47595799662228
2011-11-15,23352,United Kingdom,4,35.72578326097589
2011-11-15,23351,United Kingdom,13,72.73528453750588
2011-11-15,23351,Germany,12,15.815412252970432
2011-11-15,23350,United Kingdom,33,48.96634687930306
2011-11-15,23349,United Kingdom,44,51.0756712048587
2011-11-15,23349,Germany,12,16.023248024972553
2011-11-15,23348,United Kingdom,4,9.610194447372677
2011-11-15,23347,United Kingdom,3,4.022363084768046
2011-11-15,23346,United Kingdom,1,9.927119657301962
2011-11-15,23345,United Kingdom,1,4.323604184450747
2011-11-15,23344,United Kingdom,90,177.27950958808876
2011-11-15,23344,EIRE,10,13.315936462973202
2011-11-15,23343,United Kingdom,52,178.7833359798873
2011-11-15,23342,United Kingdom,3,4.2586778144850435
2011-11-15,23341,United Kingdom,3,4.980395090059298
2011-11-15,23340,United Kingdom,15,41.65860900553145
2011-11-15,23338,United Kingdom,1,8.994017104895992
2011-11-15,23355,United Kingdom,84,83.2574121128171
2011-11-15,23356,United Kingdom,60,25.046415420803907
2011-11-15,23357,United Kingdom,1,2.459461745590489
2011-11-15,23358,United Kingdom,2,2.826103563297392
2011-11-15,23392,United Kingdom,5,7.384639456824193
2011-11-15,16225,United Kingdom,4,8.476455430196852
2011-11-15,23391,United Kingdom,1,1.492634954127146
2011-11-15,23390,United Kingdom,1,2.6538863766184044
2011-11-15,23388,United Kingdom,1,3.378861613481425
2011-11-15,23382,United Kingdom,48,34.18065988603905
2011-11-15,23382,EIRE,12,17.917891427309804
2011-11-15,23379,United Kingdom,4,24.7911035964401
2011-11-15,23378,United Kingdom,8,122.23574881918786
2011-11-15,23377,United Kingdom,6,8.293962629657164
2011-11-15,23335,United Kingdom,1,1.5592183718211157
2011-11-15,23376,United Kingdom,44,65.6980139960227
2011-11-15,23372,United Kingdom,6,7.883402607217591
2011-11-15,23371,United Kingdom,1,21.436963916319357
2011-11-15,23370,United Kingdom,6,41.631307570182805
2011-11-15,23369,United Kingdom,3,14.021320944766298
2011-11-15,23368,United Kingdom,5,29.885113002952643
2011-11-15,23367,United Kingdom,60,69.65002843679645
2011-11-15,23367,France,16,22.719216074418732
2011-11-15,23366,United Kingdom,92,71.55478400964455
2011-11-15,23365,United Kingdom,150,29.490391371978436
2011-11-15,23359,United Kingdom,12,14.417011789482409
2011-11-15,23374,United Kingdom,20,23.913892787890997
2011-11-15,23334,United Kingdom,102,14.483119104229926
2011-11-15,23333,United Kingdom,5,23.42081549076271
2011-11-15,23332,United Kingdom,19,22.24677783586252
2011-11-15,23310,United Kingdom,75,63.37315061423586
2011-11-15,23309,United Kingdom,15,52.07933365207204
2011-11-15,23308,United Kingdom,2,6.928382244111982
2011-11-15,23307,United Kingdom,7,40.51944600522107
2011-11-15,23306,United Kingdom,5,9.095102630992569
2011-11-15,23302,United Kingdom,16,14.081756512710676
2011-11-15,23301,United Kingdom,64,73.279281940592
2011-11-15,23301,EIRE,12,13.763897516724098
2011-11-15,23300,United Kingdom,23,52.413480203244006
2011-11-15,23300,EIRE,12,17.436126371880693
2011-11-15,23311,Germany,6,8.781685173828917
2011-11-15,23298,United Kingdom,15,18.98913143116374
2011-11-15,23295,United Kingdom,36,22.033920747165126
2011-11-15,23294,United Kingdom,28,9.549799487485783
2011-11-15,23293,United Kingdom,48,35.17694740920255
2011-11-15,23292,United Kingdom,4,4.323604184450747
2011-11-15,23292,Germany,8,9.870029967645287
2011-11-15,23290,Germany,8,9.850397413321023
2011-11-15,23288,United Kingdom,10,33.13079149477085
2011-11-15,23287,United Kingdom,10,20.304032455745936
2011-11-15,23286,United Kingdom,14,58.8754337832235
2011-11-15,23285,United Kingdom,11,65.24175207239058
2011-11-15,23296,United Kingdom,20,16.69874105355763
2011-11-15,23283,United Kingdom,1,4.874485871740315
2011-11-15,23311,United Kingdom,46,40.8807315640341
2011-11-15,23313,United Kingdom,47,79.57578172047455
2011-11-15,23332,EIRE,12,15.509077228259176
2011-11-15,23331,United Kingdom,6,14.8159679553825
2011-11-15,23330,United Kingdom,5,17.527090885590628
2011-11-15,23329,United Kingdom,12,19.003870362967053
2011-11-15,23329,EIRE,12,18.633079501577114
2011-11-15,23328,United Kingdom,54,21.96106380164534
2011-11-15,23327,United Kingdom,48,45.009662555550186
2011-11-15,23325,United Kingdom,6,12.391026848527051
2011-11-15,23324,United Kingdom,4,9.078626906434977
2011-11-15,23323,United Kingdom,6,13.776995108954607
2011-11-15,23312,United Kingdom,7,23.730999693651608
2011-11-15,23322,United Kingdom,52,43.66535552994654
2011-11-15,23320,United Kingdom,9,26.696254863286647
